"log2fc","pvalue","fdr","labels"
-0.241471901066447,0.188591341409856,0.271298281562432,"HOOK2"
-0.0501738256612159,0.74487810724211,0.804074995392079,"UBIAD1"
0.351206357009199,0.0842833387099184,0.141007631863735,"HCFC2"
-0.613313241969967,0.00249288273543287,0.0083648631694779,"SNX11"
0.259741946049508,0.13668491062929,0.208897224601114,"RMC1"
0.357213107200281,0.0528882000463856,0.0963624056615361,"GYG1"
0.231400739498063,0.151533341675288,0.227075387579176,"PYCR2"
0.655821450899578,0.00725679915788598,0.0197074910376975,"NME7"
-0.0205623906066883,0.92922509798463,0.948386136840459,"HILPDA"
-0.927401637087529,4.48952253825734e-05,0.000343143791417525,"EPN1"
-0.42803256593375,0.0125348709478617,0.0304084464645643,"GMPPB"
0.0734990567455309,0.65870128707307,0.732134168613234,"GMPPA"
1.39656514721873,2.64001066683338e-08,1.09813910031872e-06,"SEC61A1"
-0.787748663889398,0.00681514818398173,0.0187492448802268,"TIMM22"
3.72300988458591,5.16830823052836e-10,8.28917127742433e-08,"ALG6"
-0.386369922485037,0.023334249866323,0.0500980593656028,"SNX12"
-0.64005265380716,0.015450072703047,0.0358316419472295,"NENF"
0.839050157236443,0.00142306767047304,0.00537760959299733,"DSE"
-0.610245005190661,0.0158675073623395,0.0365818967247854,"PKN3"
-0.195740091767606,0.357438519434408,0.452605384201704,"PURG"
1.21637123084787,0.000505299193474123,0.0023701885678145,"ANAPC4"
-0.125705371988056,0.512014366000277,0.600675174067001,"SERTAD3"
-0.726681809124936,0.243972729458734,0.334028164439931,"OSGIN1"
-0.72741594686228,0.0128574585381716,0.031005119042461,"GYPC"
-0.943554695154365,0.00510318728214885,0.0148890785687523,"SERTAD1"
-0.97918361728264,0.000154166523068127,0.000913498261021797,"DPP7"
1.29474020700428,0.00355303009030848,0.0111169652797497,"TRHDE"
0.21540665399398,0.132302317589296,0.203410697519537,"POMT2"
0.667892600540236,0.000304130969644471,0.00157091506420983,"CERS2"
0.638735041718333,0.0178798419095116,0.0403566661773551,"SLC25A24"
-0.84938711595131,0.0165437665157878,0.0378584202885637,"DMGDH"
0.33884252327876,0.0379352857776613,0.0738343718519708,"NRBP1"
-0.7481566077464,0.000610954488886943,0.00274312809546009,"MRM2"
-1.18446217993539,0.000348166801668001,0.00175556899994627,"PRICKLE4"
-1.12284374508486,0.000131528594050543,0.000807767654183749,"CDIP1"
0.531471487943395,0.00440643439141875,0.0132121743032293,"STRN3"
1.62775377075222,1.52794769581548e-06,2.31692432420021e-05,"LRP12"
1.43120056776995,0.00309238691174405,0.00994515183999242,"PSAT1"
-0.102535420503286,0.609655768155134,0.690973582443952,"MDFIC"
0.818086536627836,9.41863720955271e-05,0.00061997975002107,"GYS1"
1.39021690630326,1.38985735049248e-07,3.67398107863939e-06,"UBQLN2"
1.06076203015185,8.39451764792376e-07,1.47235072941502e-05,"UBQLN1"
-0.65911973458713,0.120023507052269,0.188405053419147,"GYS2"
-0.42335118603534,0.0224525452215085,0.0485051747564774,"DONSON"
-0.0150738800110881,0.927316627252282,0.946843862791874,"NRBF2"
0.185961103177824,0.20954932959095,0.295609169280873,"SLC39A3"
0.236012939784903,0.10801187022106,0.17310126780239,"SLC2A8"
-1.86569544613626,0.00014136991806877,0.000854675691695207,"PILRA"
-0.313339217754317,0.347201125702193,0.442051353080877,"PACSIN1"
0.762962624549645,0.0133832572011839,0.0319131851487845,"BAZ2B"
0.0864945460558169,0.710941600368346,0.775724857339178,"LMCD1"
0.0191719841557267,0.906181868308292,0.931479236049936,"NOP53"
-0.582310020007988,0.0480278134850284,0.0890221490368868,"BICRA"
-2.15926786587944,0.0229842160968186,0.049455201818232,"FSCN3"
-0.105390529175947,0.49455807250659,0.584264370664347,"ACAA1"
-0.915890745885466,0.0211263731224748,0.0462097231498549,"GUCY2D"
-0.441844018823175,0.0643524704776617,0.112989390270252,"TNPO2"
1.64497151160864,1.21605697799005e-05,0.000120953073302767,"ERO1A"
-0.518895352984652,0.347600422628553,0.442431721635733,"EFEMP2"
-0.332125709407122,0.321766232074341,0.416180269153226,"TBX21"
-0.126921913994278,0.599534991609167,0.681586945204533,"SH3KBP1"
0.0998396324762858,0.835185468421658,0.876928969738968,"TLX3"
-0.296480799796326,0.109024329609362,0.174472399298107,"H1-0"
0.439996987428907,0.0836660114510526,0.140181299369468,"H1-2"
0.732887875734793,0.0658157866257334,0.115110340874199,"SLC40A1"
0.944560791707031,0.000206158198443308,0.00115626050774525,"H1-3"
0.398551872956769,0.0680190040296762,0.118244605233455,"H1-4"
1.31937898313272,0.0267943749763899,0.0560484292207403,"ANXA1"
1.03860874909213,0.0507311291040442,0.0931625270786587,"H1-6"
0.842133383516152,0.00414969715485607,0.0125986437100472,"H2AC8"
-0.457699908201773,0.0233878072746103,0.0501811969823129,"H2AX"
0.0549482458990775,0.832234126423485,0.874600883867423,"H2AZ1"
1.2127179527144,3.25812512797056e-06,4.19656580189567e-05,"H2BC5"
1.13860637366392,3.60539999167674e-05,0.000287741970627598,"ANXA2"
0.420626394287297,0.107245415632401,0.172137560888034,"H3-3A"
-0.0709876100254725,0.646439413623956,0.722937272493971,"H3-3B"
0.585792575451937,0.00665338912985946,0.0183982975275291,"HSD17B10"
